Vel International Public School,"No 581/1 B, Kng Pudur Road, Kanuvai, Coimbatore - 641108, Opposite Mgm Matriculation & Near Ranganat...","+(91)-422-2400949 , +(91)-9444745000",http://www.velinternational.com,,3.9,"Schools , CBSE Schools , English Medium Schools"
GKD Matriculation Higher Secondary School,"Perianaickenpalayam, Coimbatore - 641020, Srkv Post",+(91)-422-2693336,http://www.gkdschool.com,,4.2,"Schools , Schools- Academic- Elementary & Secondary"
Rathinam International Public School,"No 1318, Avinashi Road, Peelamedu, Coimbatore - 641004, Opposite Suguna Kalyana Mandapam",+(91)-422-4510091,http://www.ripschool.in,,4.1,Schools
Sri Avinashilingam Higher Secondary School For Girls,"Bharathi Park Road Sb Colony, Coimbatore, Coimbatore - 641012",+(91)-422-2437207,,,4.8,"Schools , School For Girls"
Vivekam Matriculation Higher Secondary School,"33. No 4, Veerapandi Road, Coimbatore Press Colony, Coimbatore - 641019, Immaculte Mtric Back Side",+(91)-422-2692808,,,3.8,"Schools , English Medium Schools"
Karunya Christian School,"Karunya University, Karunyanagar, Coimbatore - 641114","+(91)-422-2614830 , +(91)-9487846615 , 2614831 , 2614832",,,0.0,"Schools , CBSE Schools"
Bharatiya Vidya Bhavan Matriculation Higher Secondary School,"Coimbatore Ho, Coimbatore - 641001, Sundapalayam Po Ajjanur","+(91)-422-2474941 , 2474942",,,4.8,Schools
Amrita Vidyalayam Higher Secondary School,"Palakkad Main Road, Madukkarai, Coimbatore - 641105, Ettimadai","+(91)-422-2656621 , 2656770",http://www.amritavidyalayam.org,,4.6,"Schools , CBSE Schools , English Medium Schools"
Csi Girls Higher Secondary School,"Avinashi Road, Coimbatore Central, Coimbatore - 641018","+(91)-422-2213201 , 2215383",,,4.4,"Schools , English Medium Schools , School For Girls , Tamil Medium Schools"
Premier Vidyaa Vikash Matriculation Higher Secondary School,"Uliyampalayam, Thondamuthur, Coimbatore - 641109","+(91)-422-2618822 , 6572555",,,4.1,Schools
Ssvm World School,"No 72/2, Vaigai Nagar Singanallur To Vellalore Road Pattanam, Ondipudur, Coimbatore - 641016",+(91)-422-3358416,http://www.ssvmws.com,2009,4.4,"Schools , CBSE Schools , International Schools"
Parth International School,"No 105, Mtp Road Ruckammal Colony, Thudialur, Coimbatore - 641034, Opposite Viswanathapuram Near Kan...",+(91)-422-3372325,http://www.parthglobal.org,*basic Facilities-,4.7,"Schools , CBSE Schools , English Medium Schools , ICSE Schools , International Schools , Kindergartens , Pre Nursery Schools , Day Nurseries, Nursery Schools & Kindergardens"
